"State","region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index"
"SD","Midwest",19983,89063,84610,4453,5,0.894,0.244
"SD","Midwest",19984,90368,85850,4518,5,0.907,0.288
"SD","Midwest",19991,91796,87206,4590,5,0.921,0.348
"SD","Midwest",19992,93266,88603,4663,5,0.936,0.422
"SD","Midwest",19993,94789,90049,4739,5,0.951,0.516
"SD","Midwest",19994,96370,91551,4818,5,0.967,0.641
"SD","Midwest",20001,97990,93090,4899,5,0.984,0.801
"SD","Midwest",20002,99624,94643,4981,5,1,1
"SD","Midwest",20003,101238,95144,6094,6,1.016,1.224
"SD","Midwest",20004,102821,95798,7023,6.8,1.032,1.413
"SD","Midwest",20011,104434,96625,7809,7.5,1.048,1.576
"SD","Midwest",20012,106090,97547,8543,8.1,1.065,1.727
"SD","Midwest",20013,107759,98456,9303,8.6,1.082,1.883
"SD","Midwest",20014,109405,99233,10173,9.3,1.098,2.061
"SD","Midwest",20021,111002,99701,11300,10.2,1.114,2.287
"SD","Midwest",20022,112625,99990,12635,11.2,1.13,2.559
"SD","Midwest",20023,114283,100127,14156,12.4,1.147,2.87
"SD","Midwest",20024,116077,100160,15917,13.7,1.165,3.231
"SD","Midwest",20031,118020,100436,17584,14.9,1.185,3.577
"SD","Midwest",20032,120144,100881,19263,16,1.206,3.925
"SD","Midwest",20033,122411,101746,20665,16.9,1.229,4.217
"SD","Midwest",20034,124743,103273,21471,17.2,1.252,4.388
"SD","Midwest",20041,127154,105524,21630,17,1.276,4.428
"SD","Midwest",20042,129669,108342,21326,16.4,1.302,4.372
"SD","Midwest",20043,132292,111394,20898,15.8,1.328,4.29
"SD","Midwest",20044,134962,114345,20616,15.3,1.355,4.237
"SD","Midwest",20051,137697,116712,20985,15.2,1.382,4.315
"SD","Midwest",20052,140448,118752,21696,15.4,1.41,4.467
"SD","Midwest",20053,143174,120550,22624,15.8,1.437,4.665
"SD","Midwest",20054,145884,122198,23686,16.2,1.464,4.891
"SD","Midwest",20061,148436,123874,24562,16.5,1.49,5.08
"SD","Midwest",20062,150879,125514,25366,16.8,1.514,5.256
"SD","Midwest",20063,153195,127135,26060,17,1.538,5.411
"SD","Midwest",20064,155407,128759,26648,17.1,1.56,5.545
"SD","Midwest",20071,157503,130578,26924,17.1,1.581,5.62
"SD","Midwest",20072,159483,132514,26969,16.9,1.601,5.641
"SD","Midwest",20073,161375,134719,26657,16.5,1.62,5.587
"SD","Midwest",20074,163148,137320,25828,15.8,1.638,5.422
"SD","Midwest",20081,164688,140065,24623,15,1.653,5.175
"SD","Midwest",20082,165953,142896,23057,13.9,1.666,4.852
"SD","Midwest",20083,166992,145362,21630,13,1.676,4.556
"SD","Midwest",20084,167892,147018,20874,12.4,1.685,4.401
"SD","Midwest",20091,168736,147514,21222,12.6,1.694,4.478
"SD","Midwest",20092,169482,147149,22333,13.2,1.701,4.716
"SD","Midwest",20093,170105,146321,23784,14,1.707,5.025
"SD","Midwest",20094,170675,145426,25249,14.8,1.713,5.337
"SD","Midwest",20101,171088,145220,25868,15.1,1.717,5.464
"SD","Midwest",20102,171403,145479,25923,15.1,1.72,5.478
"SD","Midwest",20103,171762,146272,25490,14.8,1.724,5.392
"SD","Midwest",20104,172258,147693,24564,14.3,1.729,5.202
"SD","Midwest",20111,173096,149496,23600,13.6,1.737,5.008
"SD","Midwest",20112,174272,151593,22679,13,1.749,4.819
"SD","Midwest",20113,175861,153593,22268,12.7,1.765,4.738
"SD","Midwest",20114,177804,153629,24176,13.6,1.785,5.151
"SD","Midwest",20121,180038,153669,26370,14.6,1.807,5.627
"SD","Midwest",20122,182526,153713,28813,15.8,1.832,6.158
"SD","Midwest",20123,185084,153763,31321,16.9,1.858,6.704
"SD","Midwest",20124,187639,153817,33822,18,1.883,7.251
"SD","Midwest",20131,190187,153876,36311,19.1,1.909,7.797
"TN","South",19751,24953,23706,1248,5,0.198,0
"TN","South",19752,25238,23976,1262,5,0.201,0
"TN","South",19753,25541,24264,1277,5,0.203,0
"TN","South",19754,25889,24595,1294,5,0.206,0
"TN","South",19761,26249,24937,1312,5,0.209,0
"TN","South",19762,26668,25335,1333,5,0.212,0
"TN","South",19763,27216,25856,1361,5,0.216,0
"TN","South",19764,27895,26500,1395,5,0.222,0
"TN","South",19771,28690,27256,1435,5,0.228,0
"TN","South",19772,29546,28069,1477,5,0.235,0
"TN","South",19773,30461,28938,1523,5,0.242,0
"TN","South",19774,31449,29688,1761,5.6,0.25,0
"TN","South",19781,32498,30179,2319,7.1,0.258,0
"TN","South",19782,33551,30703,2849,8.5,0.267,0
"TN","South",19783,34635,31300,3334,9.6,0.275,0
"TN","South",19784,35726,32012,3714,10.4,0.284,0
"TN","South",19791,36799,32840,3958,10.8,0.293,0
"TN","South",19792,37843,33757,4086,10.8,0.301,0
"TN","South",19793,38849,34698,4151,10.7,0.309,0
"TN","South",19794,39751,35599,4152,10.4,0.316,0
"TN","South",19801,40523,36390,4133,10.2,0.322,0
"TN","South",19802,41156,37115,4041,9.8,0.327,0
"TN","South",19803,41717,37813,3905,9.4,0.332,0
"TN","South",19804,42300,38523,3777,8.9,0.336,0
"TN","South",19811,42989,39308,3681,8.6,0.342,0
"TN","South",19812,43818,40139,3679,8.4,0.349,0
"TN","South",19813,44583,41010,3574,8,0.355,0
"TN","South",19814,45196,41915,3281,7.3,0.36,0
"TN","South",19821,45705,42781,2924,6.4,0.364,0
"TN","South",19822,46188,43617,2571,5.6,0.367,0
"TN","South",19823,46717,44361,2356,5,0.372,0
"TN","South",19824,47320,44954,2366,5,0.376,0
"TN","South",19831,47982,45583,2399,5,0.382,0
"TN","South",19832,48641,46209,2432,5,0.387,0
"TN","South",19833,49292,46828,2465,5,0.392,0
"TN","South",19834,49940,47443,2497,5,0.397,0
"TN","South",19841,50620,48089,2531,5,0.403,0
"TN","South",19842,51424,48853,2571,5,0.409,0
"TN","South",19843,52349,49731,2617,5,0.416,0
"TN","South",19844,53482,50808,2674,5,0.425,0
"TN","South",19851,54704,51968,2735,5,0.435,0
"TN","South",19852,55953,53156,2798,5,0.445,0
"TN","South",19853,57228,54367,2861,5,0.455,0
"TN","South",19854,58527,55601,2926,5,0.466,0
"TN","South",19861,59856,56863,2993,5,0.476,0
"TN","South",19862,61208,58147,3060,5,0.487,0
"TN","South",19863,62579,59450,3129,5,0.498,0.001
"TN","South",19864,63955,60757,3198,5,0.509,0.001
"TN","South",19871,65302,62037,3265,5,0.519,0.001
"TN","South",19872,66552,63224,3328,5,0.529,0.001
"TN","South",19873,67659,64276,3383,5,0.538,0.002
"TN","South",19874,68630,65199,3432,5,0.546,0.002
"TN","South",19881,69465,65992,3473,5,0.553,0.002
"TN","South",19882,70179,66670,3509,5,0.558,0.002
"TN","South",19883,70800,67260,3540,5,0.563,0.002
"TN","South",19884,71374,67806,3569,5,0.568,0.003
"TN","South",19891,71945,68348,3597,5,0.572,0.003
"TN","South",19892,72516,68891,3626,5,0.577,0.003
"TN","South",19893,73065,69412,3653,5,0.581,0.003
"TN","South",19894,73572,69824,3748,5.1,0.585,0.003
"TN","South",19901,74035,70179,3856,5.2,0.589,0.003
"TN","South",19902,74470,70576,3894,5.2,0.592,0.004
"TN","South",19903,74803,70997,3805,5.1,0.595,0.003
"TN","South",19904,75187,71428,3759,5,0.598,0.003
"TN","South",19911,75664,71881,3783,5,0.602,0.003
"TN","South",19912,76228,72417,3811,5,0.606,0.004
"TN","South",19913,76882,73038,3844,5,0.612,0.004
"TN","South",19914,77625,73744,3881,5,0.617,0.004
"TN","South",19921,78423,74502,3921,5,0.624,0.005
"TN","South",19922,79268,75305,3963,5,0.631,0.005
"TN","South",19923,80198,76189,4010,5,0.638,0.006
"TN","South",19924,81203,77143,4060,5,0.646,0.007
"TN","South",19931,82311,78196,4116,5,0.655,0.008
"TN","South",19932,83567,79389,4178,5,0.665,0.009
"TN","South",19933,84951,80703,4248,5,0.676,0.011
"TN","South",19934,86434,82112,4322,5,0.688,0.013
"TN","South",19941,87979,83580,4399,5,0.7,0.016
"TN","South",19942,89554,85077,4478,5,0.712,0.02
"TN","South",19943,91143,86586,4557,5,0.725,0.024
"TN","South",19944,92743,88106,4637,5,0.738,0.029
"TN","South",19951,94366,89647,4718,5,0.751,0.035
"TN","South",19952,95994,91195,4800,5,0.764,0.041
"TN","South",19953,97635,92753,4882,5,0.777,0.048
"TN","South",19954,99268,94305,4963,5,0.79,0.055
"TN","South",19961,100862,95819,5043,5,0.802,0.065
"TN","South",19962,102414,97294,5121,5,0.815,0.076
"TN","South",19963,103907,98711,5195,5,0.827,0.09
"TN","South",19964,105318,100052,5266,5,0.838,0.106
"TN","South",19971,106664,101331,5333,5,0.848,0.124
"TN","South",19972,107965,102566,5398,5,0.859,0.145
"TN","South",19973,109256,103793,5463,5,0.869,0.169
"TN","South",19974,110608,105078,5530,5,0.88,0.199
"TN","South",19981,112056,106453,5603,5,0.891,0.234
"TN","South",19982,113591,107911,5680,5,0.904,0.278
"TN","South",19983,115177,109418,5759,5,0.916,0.33
"TN","South",19984,116787,110948,5839,5,0.929,0.392
"TN","South",19991,118394,112475,5920,5,0.942,0.468
"TN","South",19992,119969,113970,5998,5,0.954,0.555
"TN","South",19993,121509,115434,6075,5,0.967,0.656
"TN","South",19994,122992,116842,6150,5,0.978,0.772
"TN","South",20001,124392,118172,6220,5,0.989,0.888
"TN","South",20002,125719,119433,6286,5,1,1
"TN","South",20003,126974,120158,6816,5.4,1.01,1.085
"TN","South",20004,128192,121169,7023,5.5,1.02,1.119
"TN","South",20011,129416,122468,6948,5.4,1.029,1.109
"TN","South",20012,130674,123974,6700,5.1,1.039,1.07
"TN","South",20013,131998,125398,6600,5,1.05,1.037
"TN","South",20014,133403,126733,6670,5,1.061,1.04
"TN","South",20021,134856,127707,7149,5.3,1.073,1.115
"TN","South",20022,136365,128409,7955,5.8,1.085,1.241
"TN","South",20023,137963,128888,9074,6.6,1.097,1.417
"TN","South",20024,139663,129198,10466,7.5,1.111,1.636
"TN","South",20031,141508,129773,11735,8.3,1.126,1.838
"TN","South",20032,143497,130547,12950,9,1.141,2.031
"TN","South",20033,145634,131847,13788,9.5,1.158,2.165
"TN","South",20034,147926,133993,13933,9.4,1.177,2.191
"TN","South",20041,150369,137030,13339,8.9,1.196,2.099
"TN","South",20042,153012,140758,12253,8,1.217,1.93
"TN","South",20043,155868,144693,11175,7.2,1.24,1.762
"TN","South",20044,158942,148354,10588,6.7,1.264,1.671
"TN","South",20051,162268,151234,11034,6.8,1.291,1.743
"TN","South",20052,165821,153664,12157,7.3,1.319,1.923
"TN","South",20053,169591,155948,13643,8,1.349,2.162
"TN","South",20054,173500,158386,15113,8.7,1.38,2.399
"TN","South",20061,177406,161047,16359,9.2,1.411,2.601
"TN","South",20062,181158,163735,17424,9.6,1.441,2.776
"TN","South",20063,184655,166024,18631,10.1,1.469,2.974
"TN","South",20064,187810,167488,20322,10.8,1.494,3.251
"TN","South",20071,190470,168277,22193,11.7,1.515,3.562
"TN","South",20072,192469,168613,23856,12.4,1.531,3.837
"TN","South",20073,193660,169333,24326,12.6,1.54,3.921
"TN","South",20074,194018,171259,22759,11.7,1.543,3.674
"TN","South",20081,193624,174728,18897,9.8,1.54,3.054
"TN","South",20082,192640,179201,13438,7,1.532,2.173
"TN","South",20083,191346,181779,9567,5,1.522,1.243
"TN","South",20084,190048,180545,9502,5,1.512,0.635
"TN","South",20091,188938,179491,9447,5,1.503,0.491
"TN","South",20092,187985,178586,9399,5,1.495,0.469
"TN","South",20093,187145,176924,10221,5.5,1.489,0.51
"TN","South",20094,186297,174538,11759,6.3,1.482,0.587
"TN","South",20101,185378,173345,12033,6.5,1.475,0.6
"TN","South",20102,184419,172998,11421,6.2,1.467,0.57
"TN","South",20103,183377,174208,9169,5,1.459,0.436
"TN","South",20104,182536,173409,9127,5,1.452,0.17
"TN","South",20111,182130,173024,9107,5,1.449,0.061
"TN","South",20112,182344,173227,9117,5,1.45,0.025
"TN","South",20113,183217,174056,9161,5,1.457,0.022
"TN","South",20114,184593,174063,10530,5.7,1.468,0.026
"TN","South",20121,186449,174074,12375,6.6,1.483,0.03
"TN","South",20122,188804,174089,14715,7.8,1.502,0.036
"TN","South",20123,191520,174109,17412,9.1,1.523,0.043
"TN","South",20124,194630,174134,20495,10.5,1.548,0.05
"TN","South",20131,197972,174166,23806,12,1.575,0.058
"TX","South",19751,22760,21622,1138,5,0.201,0
"TX","South",19752,23430,22259,1172,5,0.207,0
"TX","South",19753,24090,22885,1204,5,0.213,0
"TX","South",19754,24788,23549,1239,5,0.219,0
"TX","South",19761,25521,24245,1276,5,0.225,0
"TX","South",19762,26314,24998,1316,5,0.232,0
"TX","South",19763,27130,25774,1357,5,0.24,0
"TX","South",19764,28026,26625,1401,5,0.248,0
"TX","South",19771,29048,27595,1452,5,0.257,0
"TX","South",19772,30182,28673,1509,5,0.267,0
"TX","South",19773,31394,29824,1570,5,0.277,0
"TX","South",19774,32739,31102,1637,5,0.289,0
"TX","South",19781,34208,32497,1710,5,0.302,0
"TX","South",19782,35778,33989,1789,5,0.316,0
"TX","South",19783,37442,35570,1872,5,0.331,0
"TX","South",19784,39173,37214,1959,5,0.346,0.001
"TX","South",19791,40920,38874,2046,5,0.361,0.001
"TX","South",19792,42653,40520,2133,5,0.377,0.001
"TX","South",19793,44335,42118,2217,5,0.392,0.001
"TX","South",19794,45958,43660,2298,5,0.406,0.002
"TX","South",19801,47539,45162,2377,5,0.42,0.002
"TX","South",19802,49070,46617,2454,5,0.433,0.002
"TX","South",19803,50546,48019,2527,5,0.446,0.003
"TX","South",19804,52078,49474,2604,5,0.46,0.003
"TX","South",19811,53775,51087,2689,5,0.475,0.004
"TX","South",19812,55720,52934,2786,5,0.492,0.005
"TX","South",19813,57789,54899,2889,5,0.51,0.007
"TX","South",19814,59828,56568,3260,5.4,0.528,0.008
"TX","South",19821,61664,58088,3576,5.8,0.545,0.009
"TX","South",19822,63194,59617,3577,5.7,0.558,0.009
"TX","South",19823,64437,61030,3407,5.3,0.569,0.008
"TX","South",19824,65471,62198,3274,5,0.578,0.008
"TX","South",19831,66308,62993,3315,5,0.586,0.008
"TX","South",19832,66989,63640,3349,5,0.592,0.009
"TX","South",19833,67582,64201,3382,5,0.597,0.01
"TX","South",19834,68158,64147,4011,5.9,0.602,0.012
"TX","South",19841,68770,64056,4714,6.9,0.607,0.014
"TX","South",19842,69458,63888,5570,8,0.613,0.017
"TX","South",19843,70189,63729,6460,9.2,0.62,0.019
"TX","South",19844,70897,63665,7231,10.2,0.626,0.022
"TX","South",19851,71592,63788,7804,10.9,0.632,0.024
"TX","South",19852,72326,64040,8286,11.5,0.639,0.025
"TX","South",19853,73091,64365,8727,11.9,0.646,0.026
"TX","South",19854,73866,64706,9160,12.4,0.652,0.028
"TX","South",19861,74592,65002,9590,12.9,0.659,0.029
"TX","South",19862,75094,65247,9847,13.1,0.663,0.03
"TX","South",19863,75217,65472,9745,13,0.664,0.03
"TX","South",19864,74964,65690,9274,12.4,0.662,0.029
"TX","South",19871,74388,65914,8474,11.4,0.657,0.026
"TX","South",19872,73536,66171,7364,10,0.649,0.023
"TX","South",19873,72590,66452,6139,8.5,0.641,0.019
"TX","South",19874,71804,66760,5044,7,0.634,0.016
"TX","South",19881,71339,67078,4261,6,0.63,0.013
"TX","South",19882,71193,67406,3788,5.3,0.629,0.012
"TX","South",19883,71282,67718,3564,5,0.63,0.011
"TX","South",19884,71628,68047,3581,5,0.633,0.011
"TX","South",19891,72237,68625,3612,5,0.638,0.012
"TX","South",19892,73055,69402,3653,5,0.645,0.014
"TX","South",19893,73983,70284,3699,5,0.653,0.016
"TX","South",19894,74904,70870,4034,5.4,0.662,0.018
"TX","South",19901,75793,71525,4268,5.6,0.669,0.019
"TX","South",19902,76659,72265,4394,5.7,0.677,0.02
"TX","South",19903,76990,72945,4045,5.3,0.68,0.018
"TX","South",19904,77291,73427,3865,5,0.683,0.017
"TX","South",19911,77605,73725,3880,5,0.685,0.018
"TX","South",19912,77931,74034,3897,5,0.688,0.02
"TX","South",19913,78293,74379,3915,5,0.692,0.022
"TX","South",19914,78728,74792,3936,5,0.695,0.025
"TX","South",19921,79261,75298,3963,5,0.7,0.028
"TX","South",19922,79861,75868,3993,5,0.705,0.03
"TX","South",19923,80543,76516,4027,5,0.711,0.033
"TX","South",19924,81289,77225,4064,5,0.718,0.035
"TX","South",19931,82089,77984,4104,5,0.725,0.039
"TX","South",19932,82944,78797,4147,5,0.733,0.042
"TX","South",19933,83833,79641,4192,5,0.74,0.047
"TX","South",19934,84710,80475,4236,5,0.748,0.051
"TX","South",19941,85532,81255,4277,5,0.755,0.056
"TX","South",19942,86269,81956,4313,5,0.762,0.059
"TX","South",19943,86928,82582,4346,5,0.768,0.061
"TX","South",19944,87538,83161,4377,5,0.773,0.063
"TX","South",19951,88130,83724,4407,5,0.778,0.064
"TX","South",19952,88722,84285,4436,5,0.784,0.065
"TX","South",19953,89319,84854,4466,5,0.789,0.066
"TX","South",19954,89915,85419,4496,5,0.794,0.067
"TX","South",19961,90496,85971,4525,5,0.799,0.068
"TX","South",19962,91059,86506,4553,5,0.804,0.07
"TX","South",19963,91618,87037,4581,5,0.809,0.072
"TX","South",19964,92203,87593,4610,5,0.814,0.076
"TX","South",19971,92864,88221,4643,5,0.82,0.082
"TX","South",19972,93650,88968,4683,5,0.827,0.091
"TX","South",19973,94591,89862,4730,5,0.835,0.103
"TX","South",19974,95713,90928,4786,5,0.845,0.118
"TX","South",19981,97007,92157,4850,5,0.857,0.136
"TX","South",19982,98442,93520,4922,5,0.869,0.156
"TX","South",19983,100002,95002,5000,5,0.883,0.182
"TX","South",19984,101667,96584,5083,5,0.898,0.215
"TX","South",19991,103429,98258,5171,5,0.914,0.265
"TX","South",19992,105285,100021,5264,5,0.93,0.335
"TX","South",19993,107221,101860,5361,5,0.947,0.434
"TX","South",19994,109222,103760,5461,5,0.965,0.575
"TX","South",20001,111239,105677,5562,5,0.982,0.761
"TX","South",20002,113222,107561,5661,5,1,1
"TX","South",20003,115127,107897,7231,6.3,1.017,1.28
"TX","South",20004,116909,108437,8472,7.2,1.033,1.503
"TX","South",20011,118539,109266,9273,7.8,1.047,1.654
"TX","South",20012,120011,110264,9747,8.1,1.06,1.743
"TX","South",20013,121341,111333,10007,8.2,1.072,1.795
"TX","South",20014,122560,112357,10204,8.3,1.082,1.834
"TX","South",20021,123705,113093,10612,8.6,1.093,1.909
"TX","South",20022,124789,113651,11137,8.9,1.102,2.007
"TX","South",20023,125805,113993,11813,9.4,1.111,2.134
"TX","South",20024,126766,114088,12678,10,1.12,2.295
"TX","South",20031,127685,114289,13396,10.5,1.128,2.433
"TX","South",20032,128598,114581,14017,10.9,1.136,2.552
"TX","South",20033,129551,115347,14204,11,1.144,2.592
"TX","South",20034,130588,116962,13626,10.4,1.153,2.492
"TX","South",20041,131743,119563,12180,9.2,1.164,2.231
"TX","South",20042,133043,122914,10129,7.6,1.175,1.858
"TX","South",20043,134509,126530,7980,5.9,1.188,1.465
"TX","South",20044,136174,129365,6809,5,1.203,1.146
"TX","South",20051,138057,131155,6903,5,1.219,1.026
"TX","South",20052,140159,133152,7008,5,1.238,1.021
"TX","South",20053,142458,135074,7384,5.2,1.258,1.076
"TX","South",20054,144907,137014,7893,5.4,1.28,1.152
"TX","South",20061,147449,139136,8312,5.6,1.302,1.215
"TX","South",20062,150015,141264,8751,5.8,1.325,1.281
"TX","South",20063,152556,143175,9381,6.1,1.347,1.375
"TX","South",20064,154974,144639,10335,6.7,1.369,1.518
"TX","South",20071,157142,145730,11412,7.3,1.388,1.68
"TX","South",20072,158947,146595,12351,7.8,1.404,1.823
"TX","South",20073,160332,147681,12651,7.9,1.416,1.871
"TX","South",20074,161282,149431,11851,7.3,1.424,1.756
"TX","South",20081,161827,152021,9805,6.1,1.429,1.454
"TX","South",20082,162089,153984,8104,5,1.432,1.028
"TX","South",20083,162180,154071,8109,5,1.432,0.646
"TX","South",20084,162178,154069,8109,5,1.432,0.448
"TX","South",20091,162228,154116,8111,5,1.433,0.393
"TX","South",20092,162373,154146,8227,5.1,1.434,0.399
"TX","South",20093,162589,153244,9345,5.7,1.436,0.454
"TX","South",20094,162789,151489,11299,6.9,1.438,0.549
"TX","South",20101,162841,150318,12524,7.7,1.438,0.609
"TX","South",20102,162685,149626,13059,8,1.437,0.636
"TX","South",20103,162351,150648,11703,7.2,1.434,0.57
"TX","South",20104,161991,153891,8100,5,1.431,0.359
"TX","South",20111,161906,153811,8095,5,1.43,0.133
"TX","South",20112,162312,154196,8116,5,1.434,0.054
"TX","South",20113,163308,155142,8165,5,1.442,0.048
"TX","South",20114,164926,155156,9769,5.9,1.457,0.058
"TX","South",20121,167094,155180,11914,7.1,1.476,0.071
"TX","South",20122,169654,155213,14441,8.5,1.498,0.086
"TX","South",20123,172431,155258,17173,10,1.523,0.102
"TX","South",20124,175302,155314,19988,11.4,1.548,0.119
"TX","South",20131,178180,155380,22800,12.8,1.574,0.136
"UT","West",19751,34139,32432,1707,5,0.191,0
"UT","West",19752,34990,33241,1750,5,0.196,0
"UT","West",19753,35863,34069,1793,5,0.201,0
"UT","West",19754,36808,34967,1840,5,0.206,0
"UT","West",19761,37786,35897,1889,5,0.212,0
"UT","West",19762,38831,36889,1942,5,0.218,0
"UT","West",19763,40027,38026,2001,5,0.224,0
"UT","West",19764,41399,38729,2669,6.4,0.232,0
"UT","West",19771,43007,39521,3486,8.1,0.241,0
"UT","West",19772,44814,40453,4361,9.7,0.251,0.001
"UT","West",19773,46787,41425,5362,11.5,0.262,0.001
"UT","West",19774,48881,42340,6541,13.4,0.274,0.001
"UT","West",19781,51094,43158,7936,15.5,0.287,0.001
"UT","West",19782,53312,43921,9391,17.6,0.299,0.001
"UT","West",19783,55495,44750,10746,19.4,0.311,0.002
"UT","West",19784,57586,45754,11832,20.5,0.323,0.002
"UT","West",19791,59488,46996,12493,21,0.334,0.002
"UT","West",19792,61104,48408,12696,20.8,0.343,0.002
"UT","West",19793,62404,49865,12538,20.1,0.35,0.002
"UT","West",19794,63462,51248,12215,19.2,0.356,0.002
"UT","West",19801,64372,52422,11950,18.6,0.361,0.002
"UT","West",19802,65287,53459,11828,18.1,0.366,0.002
"UT","West",19803,66363,54427,11937,18,0.372,0.002
"UT","West",19804,67496,55388,12108,17.9,0.378,0.002
"UT","West",19811,68642,56501,12140,17.7,0.385,0.002
"UT","West",19812,69720,57714,12006,17.2,0.391,0.002
"UT","West",19813,70649,59075,11574,16.4,0.396,0.002
"UT","West",19814,71416,60630,10786,15.1,0.4,0.002
"UT","West",19821,72068,62244,9824,13.6,0.404,0.002
"UT","West",19822,72763,63886,8877,12.2,0.408,0.001
"UT","West",19823,73490,65349,8140,11.1,0.412,0.001
"UT","West",19824,74119,66424,7694,10.4,0.416,0.001
